MATCH_SCORE,MATCH_TIER,MATCH_CAPABILITY,MATCH_NAICS,MATCH_PSC,MATCH_CERT,MATCH_REASONS,MATCH_CAP,record_id,Source_Organization,Source_File,Source_Sheet,Processing_Date,Requirement Title,Requirement Description,Associated Program or Requirement Office,Anticipated Procurement Method,Anticipated Contract Type,Anticipated Procurement Instrument,Anticipated Solicitation FY,Anticipated Solicitation Quarter,Anticipated Award FY,Anticipated Award Quarter,Anticipated Period of Performance (Months),Anticipated NAICS Code,Anticipated PSC,Anticipated Place of Performance,Follow-on or New,Existing Contract Number,Incumbent Contractor,Contracting Office UIC,Contracting POC Name,Contracting POC Contact,Secondary POC Name,Secondary POC Contact,Anticipated Facilities Clearance,Anticipated Personnel Clearance,Anticipated Total Value (Millions),value_min_millions,value_max_millions,value_source,value_confidence,Comments,PALT Code,Sub PALT Code,qc_fy_unparsed,qc_qtr_unparsed,qc_value_open_ended,qc_value_missing,qc_uic_suspect,id,title,description,work_type,agency,source_org,naics,psc,set_aside,required_clearance,rfp_fy,rfp_quarter,award_fy,award_quarter,place_of_performance,follow_on,incumbent,contracting_office,est_value_min,est_value_max,anticipated_value
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,b365b42e1abe5ccf,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS SUPPLY FY26 1st QRT ROH/DD (C),,DMO-N7 - DMO-N7 - MSC,,Fixed-Price,Purchase Order,2025,Q4,2026,Q2,,336611 - Ship Building and Repairing,J998 - NON-NUCLEAR SHIP REPAIR (EAST),"Norfolk, VA",New,,,N32205 - MSC,"Ruhling, Edward",edward.v.ruhling.civ@us.navy.mil,"Parker, James",james.parker5@navy.mil,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,K-C - Contract - Competitive,,False,False,False,False,False,b365b42e1abe5ccf,USNS SUPPLY FY26 1st QRT ROH/DD (C),nan,nan,DMO-N7 - DMO-N7 - MSC,MSC,336611,J998,nan,TBD,2025,Q4,2026,Q2,"Norfolk, VA",New,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,714d0746df730573,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Laramie ROH (C),USNS Laramie ROH,DSM-PM1 - DSM-PM1 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q2,,336611 - Ship Building and Repairing,J020 - MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,"Norfolk, VA",TBD,,,N32205 - MSC,"Ward, Christopher",christopher.s.ward1.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,714d0746df730573,USNS Laramie ROH (C),USNS Laramie ROH,USNS Laramie ROH,DSM-PM1 - DSM-PM1 - MSC,MSC,336611,J020,Full and Open Competition,TBD,TBD,TBD,2026,Q2,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,670c1a57f17ec644,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS GUADALUPE FY26 MTA (C),USNS GUADALUPE FY26 MTA,DSM-PM1 - DSM-PM1 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q2,,TBD - TBD,TBD - TBD,"Norfolk, VA",TBD,,,N32205 - MSC,"Ward, Christopher",christopher.s.ward1.civ@us.navy.mil,,,TBD,TBD,,0.0,2.0,open_ended_below,open_ended,,,,False,False,True,False,False,670c1a57f17ec644,USNS GUADALUPE FY26 MTA (C),USNS GUADALUPE FY26 MTA,USNS GUADALUPE FY26 MTA,DSM-PM1 - DSM-PM1 - MSC,MSC,TBD,TBD,Full and Open Competition,TBD,TBD,TBD,2026,Q2,"Norfolk, VA",TBD,nan,N32205 - MSC,0.0,2.0,0.0
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,9a6be9faed1f3e26,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Harvey Milk MTA (C),USNS Harvey Milk MTA,DSM-PM1 - DSM-PM1 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q2,,336611 - Ship Building and Repairing,J020 - MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,"Norfolk, VA",TBD,,,N32205 - MSC,"Ward, Christopher",christopher.s.ward1.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,9a6be9faed1f3e26,USNS Harvey Milk MTA (C),USNS Harvey Milk MTA,USNS Harvey Milk MTA,DSM-PM1 - DSM-PM1 - MSC,MSC,336611,J020,Full and Open Competition,TBD,TBD,TBD,2026,Q2,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,1a1e60cc7039a077,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Humphreys MTA (C),USNS Humphreys MTA,DSM-PM1 - DSM-PM1 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q2,,336611 - Ship Building and Repairing,J020 - MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,"Norfolk, VA",TBD,,,N32205 - MSC,"Ward, Christopher",christopher.s.ward1.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,1a1e60cc7039a077,USNS Humphreys MTA (C),USNS Humphreys MTA,USNS Humphreys MTA,DSM-PM1 - DSM-PM1 - MSC,MSC,336611,J020,Full and Open Competition,TBD,TBD,TBD,2026,Q2,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,a347a0d372cc10e8,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,Engineering Drawings Recompete (C),,DMO-N7 - DMO-N7 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q3,,TBD - TBD,7650 - DRAWINGS AND SPECIFICATIONS,"Norfolk, VA",TBD,,,N32205 - MSC,,,,,TBD,TBD,,0.0,2.0,open_ended_below,open_ended,,,,False,False,True,False,False,a347a0d372cc10e8,Engineering Drawings Recompete (C),nan,nan,DMO-N7 - DMO-N7 - MSC,MSC,TBD,7650,Full and Open Competition,TBD,TBD,TBD,2026,Q3,"Norfolk, VA",TBD,nan,N32205 - MSC,0.0,2.0,0.0
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,d6e690d22aab95d1,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Kanawha MTA (C),USNS Kanawha MTA,DSM-PM1 - DSM-PM1 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q3,,336611 - Ship Building and Repairing,J020 - MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,"Norfolk, VA",TBD,,,N32205 - MSC,"Ward, Christopher",christopher.s.ward1.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,d6e690d22aab95d1,USNS Kanawha MTA (C),USNS Kanawha MTA,USNS Kanawha MTA,DSM-PM1 - DSM-PM1 - MSC,MSC,336611,J020,Full and Open Competition,TBD,TBD,TBD,2026,Q3,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,d392b31b11ba8bbf,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Patuxent MTA (C),USNS Patuxent MTA,DSM-PM1 - DSM-PM1 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q3,,336611 - Ship Building and Repairing,J020 - MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,"Norfolk, VA",TBD,,,N32205 - MSC,"Ward, Christopher",christopher.s.ward1.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,d392b31b11ba8bbf,USNS Patuxent MTA (C),USNS Patuxent MTA,USNS Patuxent MTA,DSM-PM1 - DSM-PM1 - MSC,MSC,336611,J020,Full and Open Competition,TBD,TBD,TBD,2026,Q3,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,36ff9157bd26f849,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Lenthall MTA (C),USNS Lenthall MTA,DSM-PM1 - DSM-PM1 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q3,,336611 - Ship Building and Repairing,J020 - MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,"Norfolk, VA",TBD,,,N32205 - MSC,"Ward, Christopher",christopher.s.ward1.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,36ff9157bd26f849,USNS Lenthall MTA (C),USNS Lenthall MTA,USNS Lenthall MTA,DSM-PM1 - DSM-PM1 - MSC,MSC,336611,J020,Full and Open Competition,TBD,TBD,TBD,2026,Q3,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,85086f3b23f887a4,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,NAVAJO T-ATS 6 PSA - Q4 FY26 (C),,DSM-PM4 - DSM-PM4 - MSC,,,,2025,Q4,2026,Q3,,TBD - TBD,TBD - TBD,"Norfolk, VA",TBD,,,N32205 - MSC,"Gardner, Raymond",raymond.f.gardner.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,85086f3b23f887a4,NAVAJO T-ATS 6 PSA - Q4 FY26 (C),nan,nan,DSM-PM4 - DSM-PM4 - MSC,MSC,TBD,TBD,nan,TBD,2025,Q4,2026,Q3,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,63dfebf32daf23b8,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,COMSUBPAC Support Vessel (C),,DSM-PM4 - DSM-PM4 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q3,,TBD - TBD,V124 - TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MARINE CHARTER,"Norfolk, VA",TBD,,,N32205 - MSC,"Orvin, Franklin",franklin.c.orvin.civ@us.navy.mil,,,TBD,TBD,4.75,2.0,7.5,explicit_range,range_midpoint,,,,False,False,False,False,False,63dfebf32daf23b8,COMSUBPAC Support Vessel (C),nan,nan,DSM-PM4 - DSM-PM4 - MSC,MSC,TBD,V124,Full and Open Competition,TBD,TBD,TBD,2026,Q3,"Norfolk, VA",TBD,nan,N32205 - MSC,2.0,7.5,4.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,07ed46782bb62173,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Point Loma PSA (C),,DSM-PM8 - DSM-PM8 - MSC,Full and Open Competition,,,2025,Q4,2026,Q3,3,336611 - Ship Building and Repairing,J998 - NON-NUCLEAR SHIP REPAIR (EAST),"Norfolk, VA",New,,,N32205 - MSC,"Bray, Jerica",jerica.e.bray.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,07ed46782bb62173,USNS Point Loma PSA (C),nan,nan,DSM-PM8 - DSM-PM8 - MSC,MSC,336611,J998,Full and Open Competition,TBD,2025,Q4,2026,Q3,"Norfolk, VA",New,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,41aaa138d1267149,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,Shipboard Material Handling Equipment (MHE) Base IDIQ (C),,DMO-N7 - DMO-N7 - MSC,,Fixed-Price,Single-Award Indefinite-Delivery,2026,Q1,2026,Q4,,811310 - Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,J039 - MAINT/REPAIR/REBUILD OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT,"Norfolk, VA",New,,,N32205 - MSC,"Lewis, Timothy",timothy.lewis60.civ@us.navy.mil,"RAY, ALESHA",alesha.j.ray.civ@us.navy.mil,Unclassified,Unclassified,75.0,50.0,100.0,explicit_range,range_midpoint,,K-C - Contract - Competitive,,False,False,False,False,False,41aaa138d1267149,Shipboard Material Handling Equipment (MHE) Base IDIQ (C),nan,nan,DMO-N7 - DMO-N7 - MSC,MSC,811310,J039,nan,Unclassified,2026,Q1,2026,Q4,"Norfolk, VA",New,nan,N32205 - MSC,50.0,100.0,75.0
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,9b3be820e46bd428,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,Underwater Hull Recompete (C),,DMO-N7 - DMO-N7 - MSC,Full and Open Competition,Fixed-Price,Single-Award Indefinite-Delivery,2026,Q1,2026,Q4,60,488390 - Other Support Activities for Water Transportation,J020 - MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,"Norfolk, VA",Follow-on,N3220521D4124,"SEAWARD MARINE SERVICES, INC.",N32205 - MSC,"Lewis, Timothy",timothy.lewis60.civ@us.navy.mil,"Beach, Shelby M.",shelby.m.beach.civ@us.navy.mil,Unclassified,Unclassified,,0.0,2.0,open_ended_below,open_ended,,K-C - Contract - Competitive,,False,False,True,False,False,9b3be820e46bd428,Underwater Hull Recompete (C),nan,nan,DMO-N7 - DMO-N7 - MSC,MSC,488390,J020,Full and Open Competition,Unclassified,2026,Q1,2026,Q4,"Norfolk, VA",Follow-on,"SEAWARD MARINE SERVICES, INC.",N32205 - MSC,0.0,2.0,0.0
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,c3b92f59abe842da,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Guadalupe MTA (C),USNS Guadalupe MTA,DSM-PM1 - DSM-PM1 - MSC,Full and Open Competition,,,TBD,TBD,2026,Q4,,336611 - Ship Building and Repairing,J020 - MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,"Norfolk, VA",TBD,,,N32205 - MSC,"Ward, Christopher",christopher.s.ward1.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,c3b92f59abe842da,USNS Guadalupe MTA (C),USNS Guadalupe MTA,USNS Guadalupe MTA,DSM-PM1 - DSM-PM1 - MSC,MSC,336611,J020,Full and Open Competition,TBD,TBD,TBD,2026,Q4,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,01a3d053aee98e2f,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS COMFORT T-AH 20 - ROHDD - FY 27 Q1 (C),,DSM-PM4 - DSM-PM4 - MSC,,,,TBD,TBD,2026,Q4,,336611 - Ship Building and Repairing,J998 - NON-NUCLEAR SHIP REPAIR (EAST),"Norfolk, VA",TBD,,,N32205 - MSC,"Gardner, Raymond",raymond.f.gardner.civ@us.navy.mil,"Edick, Colin",colin.j.edick.civ@us.navy.mil,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,01a3d053aee98e2f,USNS COMFORT T-AH 20 - ROHDD - FY 27 Q1 (C),nan,nan,DSM-PM4 - DSM-PM4 - MSC,MSC,336611,J998,nan,TBD,TBD,TBD,2026,Q4,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,0054e34d2ef5de50,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS HARVEY MILK FY27 ROH (C),,DSM-PM1 - DSM-PM1 - MSC,,,,TBD,TBD,2027,Q1,,TBD - TBD,TBD - TBD,"Norfolk, VA",TBD,,,N32205 - MSC,"Johns, Christopher",christopher.m.johns6.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,0054e34d2ef5de50,USNS HARVEY MILK FY27 ROH (C),nan,nan,DSM-PM1 - DSM-PM1 - MSC,MSC,TBD,TBD,nan,TBD,TBD,TBD,2027,Q1,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,444609fc4b2d1637,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,BILLY FRANK JR. T-ATS 11 - PSA (C),,DSM-PM4 - DSM-PM4 - MSC,,,,2026,Q2,2027,Q1,,TBD - TBD,TBD - TBD,"Norfolk, VA",TBD,,,N32205 - MSC,"Gardner, Raymond",raymond.f.gardner.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,444609fc4b2d1637,BILLY FRANK JR. T-ATS 11 - PSA (C),nan,nan,DSM-PM4 - DSM-PM4 - MSC,MSC,TBD,TBD,nan,TBD,2026,Q2,2027,Q1,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,c82cb6b50d07e3f5,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,CHEROKEE NATION T-ATS 7 - PSA (C),,DSM-PM4 - DSM-PM4 - MSC,,,,2026,Q2,2027,Q1,,TBD - TBD,TBD - TBD,"Norfolk, VA",TBD,,,N32205 - MSC,"Gardner, Raymond",raymond.f.gardner.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,c82cb6b50d07e3f5,CHEROKEE NATION T-ATS 7 - PSA (C),nan,nan,DSM-PM4 - DSM-PM4 - MSC,MSC,TBD,TBD,nan,TBD,2026,Q2,2027,Q1,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,0ca770138d82365d,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS GRASP T-ARS 51 - ROHDD (C),,DSM-PM4 - DSM-PM4 - MSC,,Fixed-Price,Purchase Order,TBD,TBD,2027,Q1,,336611 - Ship Building and Repairing,J999 - NON-NUCLEAR SHIP REPAIR (WEST),"Norfolk, VA",TBD,,,N32205 - MSC,"Gardner, Raymond",raymond.f.gardner.civ@us.navy.mil,"Hendricks, Krista",krista.a.hendricks.civ@us.navy.mil,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,0ca770138d82365d,USNS GRASP T-ARS 51 - ROHDD (C),nan,nan,DSM-PM4 - DSM-PM4 - MSC,MSC,336611,J999,nan,TBD,TBD,TBD,2027,Q1,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,df915db6a37040f2,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS MERCY T-AH 19 - MTA - FY27 Q2 (C),,DSM-PM4 - DSM-PM4 - MSC,Full and Open Competition,,,TBD,TBD,2027,Q1,,336611 - Ship Building and Repairing,J999 - NON-NUCLEAR SHIP REPAIR (WEST),"Norfolk, VA",TBD,,,N32205 - MSC,"Gardner, Raymond",raymond.f.gardner.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,df915db6a37040f2,USNS MERCY T-AH 19 - MTA - FY27 Q2 (C),nan,nan,DSM-PM4 - DSM-PM4 - MSC,MSC,336611,J999,Full and Open Competition,TBD,TBD,TBD,2027,Q1,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,6d8cfdd2500c5e58,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Apalachicola FY27 ROHDD (C),,DSM-PM8 - DSM-PM8 - MSC,,,,TBD,TBD,2027,Q1,5,336611 - Ship Building and Repairing,J998 - NON-NUCLEAR SHIP REPAIR (EAST),"Norfolk, VA",New,,,N32205 - MSC,"Bray, Jerica",jerica.e.bray.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,6d8cfdd2500c5e58,USNS Apalachicola FY27 ROHDD (C),nan,nan,DSM-PM8 - DSM-PM8 - MSC,MSC,336611,J998,nan,TBD,TBD,TBD,2027,Q1,"Norfolk, VA",New,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,9be6522f91fcd9cb,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,USNS Cody FY27 MTA (C),,DSM-PM8 - DSM-PM8 - MSC,Full and Open Competition,,,TBD,TBD,2027,Q1,3,336611 - Ship Building and Repairing,J998 - NON-NUCLEAR SHIP REPAIR (EAST),"Norfolk, VA",New,,,N32205 - MSC,"Bray, Jerica",jerica.e.bray.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,9be6522f91fcd9cb,USNS Cody FY27 MTA (C),nan,nan,DSM-PM8 - DSM-PM8 - MSC,MSC,336611,J998,Full and Open Competition,TBD,TBD,TBD,2027,Q1,"Norfolk, VA",New,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,fe57e9c93016c36a,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,QMED CONTRACT Rebid Network TBD Activity TBD (C),,TFM-N1 - TFM-N1 - MSC,Small Business Set-Aside,Fixed-Price,Purchase Order,TBD,TBD,2027,Q1,12,611519 - Other Technical and Trade Schools,U006 - EDUCATION/TRAINING- VOCATIONAL/TECHNICAL,"Norfolk, VA",Follow-on,N3220522P2012,"MID ATLANTIC MARITIME ACADEMY, LLC",N32205 - MSC,"Castellat, Jordan R.",jordan.r.castellat.civ@us.navy.mil,"CARABALLO, MICHAEL F.",michael.caraballo2@navy.mil,Unclassified,Unclassified,4.75,2.0,7.5,explicit_range,range_midpoint,,SIM-ACQ - Simplified Acquisition,,False,False,False,False,False,fe57e9c93016c36a,QMED CONTRACT Rebid Network TBD Activity TBD (C),nan,nan,TFM-N1 - TFM-N1 - MSC,MSC,611519,U006,Small Business Set-Aside,Unclassified,TBD,TBD,2027,Q1,"Norfolk, VA",Follow-on,"MID ATLANTIC MARITIME ACADEMY, LLC",N32205 - MSC,2.0,7.5,4.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,8b452c033d1a3f10,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,MEDGAR EVERS AKE 13 -ROH/DD- FY27 Q2 (C),,DSM-PM6 - DSM-PM6 - MSC,Full and Open Competition,,,TBD,TBD,2027,Q2,,TBD - TBD,TBD - TBD,"Norfolk, VA",TBD,,,N32205 - MSC,"Ruhling, Edward",edward.v.ruhling.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,8b452c033d1a3f10,MEDGAR EVERS AKE 13 -ROH/DD- FY27 Q2 (C),nan,nan,DSM-PM6 - DSM-PM6 - MSC,MSC,TBD,TBD,Full and Open Competition,TBD,TBD,TBD,2027,Q2,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,81a5fc3a337acf34,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,RICHARD E BYRD AKE 4 -MTA- FY27 Q2 (C),,DSM-PM6 - DSM-PM6 - MSC,Full and Open Competition,,,TBD,TBD,2027,Q2,,TBD - TBD,TBD - TBD,"Norfolk, VA",TBD,,,N32205 - MSC,"Ruhling, Edward",edward.v.ruhling.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,81a5fc3a337acf34,RICHARD E BYRD AKE 4 -MTA- FY27 Q2 (C),nan,nan,DSM-PM6 - DSM-PM6 - MSC,MSC,TBD,TBD,Full and Open Competition,TBD,TBD,TBD,2027,Q2,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,d8d048bea70ebb4d,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,ROBERT E PEARY AKE 5 -MTA- FY27 Q2 (C),,DSM-PM6 - DSM-PM6 - MSC,Full and Open Competition,,,TBD,TBD,2027,Q2,,TBD - TBD,TBD - TBD,"Norfolk, VA",TBD,,,N32205 - MSC,"Ruhling, Edward",edward.v.ruhling.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,d8d048bea70ebb4d,ROBERT E PEARY AKE 5 -MTA- FY27 Q2 (C),nan,nan,DSM-PM6 - DSM-PM6 - MSC,MSC,TBD,TBD,Full and Open Competition,TBD,TBD,TBD,2027,Q2,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
0.05,Ignore,0.0,0.0,0.0,1.0,,1.0,f92392c0e1b83580,MSC,MSC_LRAEJune202025_processed_20250826_0917.tsv,LRAE June 2025,2025-08-26 09:17,WASHINGTON CHAMBERS AKE 12 -MTA- FY27 Q2 (C),,DSM-PM6 - DSM-PM6 - MSC,Full and Open Competition,,,TBD,TBD,2027,Q2,,TBD - TBD,TBD - TBD,"Norfolk, VA",TBD,,,N32205 - MSC,"Ruhling, Edward",edward.v.ruhling.civ@us.navy.mil,,,TBD,TBD,28.75,7.5,50.0,explicit_range,range_midpoint,,,,False,False,False,False,False,f92392c0e1b83580,WASHINGTON CHAMBERS AKE 12 -MTA- FY27 Q2 (C),nan,nan,DSM-PM6 - DSM-PM6 - MSC,MSC,TBD,TBD,Full and Open Competition,TBD,TBD,TBD,2027,Q2,"Norfolk, VA",TBD,nan,N32205 - MSC,7.5,50.0,28.75
